,applicationsCount,applyType,applyUrl,benefits,companyId,companyName,companyUrl,contractType,experienceLevel,id,jobUrl,location,postedTime,posterFullName,posterProfileUrl,publishedAt,salary,sector,title,workType,min_years_of_experience,min_hourly_salary,max_hourly_salary,min_yearly_salary,max_yearly_salary,required_degree,remote_work,required_skills,simplified_job_title
47,Over 200 applicants,EASY_APPLY,https://www.linkedin.com/jobs/view/data-analyst-at-rsc-solutions-4098426553?trk=public_jobs_topcard-title,,2267949.0,RSC Solutions,https://www.linkedin.com/company/rsc-solutions?trk=public_jobs_topcard-org-name,Contract,Entry level,4098426553,https://www.linkedin.com/jobs/view/data-analyst-at-rsc-solutions-4098426553?trk=public_jobs_topcard-title,"Mountain View, CA",3 days ago,,,2024-12-13,,"IT Services and IT Consulting, Software Development, and Financial Services",Data Analyst,Information Technology,5.0,,,,,BS,False,"['teamwork', 'communication', 'SDLC', 'ITIL', 'QA/testing', 'Project Management', 'Six Sigma', 'Microsoft SharePoint', 'process certification']",Data Analyst
50,Over 200 applicants,EXTERNAL,https://www.pinterestcareers.com/jobs/6244992/bizops-data-analyst-ii/?source=linkedin_limited_listing&utm_source=linkedin_limited_listing,,1124131.0,Pinterest,https://www.linkedin.com/company/pinterest?trk=public_jobs_topcard-org-name,Full-time,Entry level,4028816931,https://www.linkedin.com/jobs/view/bizops-data-analyst-ii-at-pinterest-4028816931?trk=public_jobs_topcard-title,"San Francisco, CA",5 days ago,,,2024-12-11,,"Technology, Information and Internet, Software Development, and IT Services and IT Consulting",BizOps Data Analyst II,Information Technology,3.0,0.0,0.0,114000.0,200000.0,BS,False,"['data analysis', 'SQL', 'Tableau', 'Excel', 'Python', 'R', 'communication', 'collaboration']",Data Analyst
52,Over 200 applicants,EASY_APPLY,https://www.linkedin.com/jobs/view/data-analyst-at-insight-global-4100081103?trk=public_jobs_topcard-title,"Dental insurance
Medical insurance
Vision insurance
401(k)",11056.0,Insight Global,https://www.linkedin.com/company/insight-global?trk=public_jobs_topcard-org-name,Full-time,Mid-Senior level,4100081103,https://www.linkedin.com/jobs/view/data-analyst-at-insight-global-4100081103?trk=public_jobs_topcard-title,"Long Beach, CA",3 days ago,Rachel Q.,https://www.linkedin.com/in/rachel-quinn07,2024-12-13,,"Technology, Information and Media",Data Analyst,Analyst,5.0,,,,,,False,"['Amazon Stack', 'Post greSQL', 'Python', 'S3', 'EDI data', 'investigative data']",Data Analyst
53,Over 200 applicants,EASY_APPLY,https://www.linkedin.com/jobs/view/data-analyst-at-mi-case-4055139514?trk=public_jobs_topcard-title,,51591309.0,Mi-Case,https://www.linkedin.com/company/mi-case?trk=public_jobs_topcard-org-name,Full-time,Mid-Senior level,4055139514,https://www.linkedin.com/jobs/view/data-analyst-at-mi-case-4055139514?trk=public_jobs_topcard-title,United States,4 days ago,,,2024-12-12,,Software Development and IT System Custom Software Development,Data Analyst,Production,7.0,,,,,BS,True,"['data analysis', 'data migration', 'SQL', 'communication', 'problem-solving', 'data quality', 'ETL']",Data Analyst
54,Over 200 applicants,EASY_APPLY,https://www.linkedin.com/jobs/view/data-analyst-at-heartland-food-products-group-4075609384?trk=public_jobs_topcard-title,"Medical insurance
Vision insurance
Dental insurance
401(k)
Paid maternity leave
Disability insurance",510883.0,Heartland Food Products Group,https://www.linkedin.com/company/heartland-food-products-group?trk=public_jobs_topcard-org-name,Full-time,Associate,4075609384,https://www.linkedin.com/jobs/view/data-analyst-at-heartland-food-products-group-4075609384?trk=public_jobs_topcard-title,"Carmel, IN",5 days ago,Miranda Allen,https://www.linkedin.com/in/miranda-allen-83aa5022,2024-12-11,,Food and Beverage Retail,Data Analyst,Information Technology,,,,,,BS,False,"['data analysis', 'data visualization', 'data modeling', 'metadata management', 'SQL', 'data warehousing', 'data governance', 'predictive modeling', 'data manipulation', 'DevOps', 'project management']",Data Analyst
55,40 applicants,EXTERNAL,https://career.deutz.com/job/St_-Louis-Data-Analyst-Miss/1152575801/?utm_source=LINKEDIN&utm_medium=referrer,,412618.0,DEUTZ Corporation,https://www.linkedin.com/company/deutz-corporation?trk=public_jobs_topcard-org-name,Full-time,Entry level,4102832479,https://www.linkedin.com/jobs/view/data-analyst-at-deutz-corporation-4102832479?trk=public_jobs_topcard-title,"St Louis, MO",2 hours ago,,,2024-12-17,,Machinery Manufacturing,Data Analyst,Information Technology,,,,,,BS,False,"['Data Analysis', 'Power BI', 'Power Automate', 'MS Forms', 'SQL', 'Communication', 'Problem Solving']",Data Analyst
56,Over 200 applicants,EASY_APPLY,https://www.linkedin.com/jobs/view/data-analyst-at-heartcentrix-solutions-4097622827?trk=public_jobs_topcard-title,,82388444.0,HeartCentrix Solutions,https://www.linkedin.com/company/heartcentrix?trk=public_jobs_topcard-org-name,Contract,Mid-Senior level,4097622827,https://www.linkedin.com/jobs/view/data-analyst-at-heartcentrix-solutions-4097622827?trk=public_jobs_topcard-title,Dallas-Fort Worth Metroplex,3 days ago,Marcus Rice,https://www.linkedin.com/in/marcus-rice-825215239,2024-12-13,,"IT Services and IT Consulting and Technology, Information and Media",Data Analyst,Information Technology,6.0,,,,,BS,False,"['data analysis', 'data profiling', 'data engineering', 'business intelligence', 'SQL', 'data warehouses', 'communication', 'data dependencies', 'stakeholder alignment', 'scripting', 'AWS']",Data Analyst
57,Over 200 applicants,EASY_APPLY,https://www.linkedin.com/jobs/view/junior-data-analyst-contingent-at-aretum-4097626541?trk=public_jobs_topcard-title,,91445367.0,ARETUM,https://www.linkedin.com/company/aretum-holdings-llc?trk=public_jobs_topcard-org-name,Full-time,Associate,4097626541,https://www.linkedin.com/jobs/view/junior-data-analyst-contingent-at-aretum-4097626541?trk=public_jobs_topcard-title,"Washington, DC",3 days ago,,,2024-12-13,,"Technology, Information and Internet",Junior Data Analyst (contingent),Information Technology,2.0,,,,,BS,False,"['data analytics', 'relational databases', 'Power BI', 'Microsoft Word', 'PowerPoint', 'Excel', 'communication', 'attention to detail', 'problem-solving']",Data Analyst
58,Over 200 applicants,EASY_APPLY,https://www.linkedin.com/jobs/view/business-intelligence-analyst-at-finfare-4091108865?trk=public_jobs_topcard-title,,81003123.0,Finfare,https://www.linkedin.com/company/finfare?trk=public_jobs_topcard-org-name,Full-time,Mid-Senior level,4091108865,https://www.linkedin.com/jobs/view/business-intelligence-analyst-at-finfare-4091108865?trk=public_jobs_topcard-title,"Irvine, CA",6 days ago,,,2024-12-10,,Financial Services,Business Intelligence Analyst,"Research, Analyst, and Information Technology",2.0,,,100000.0,140000.0,BS,False,"['data analysis', 'reporting', 'data management', 'business insights', 'BI tools', 'SQL', 'Excel', 'Python', 'data visualization', 'communication', 'ETL']",Business Intelligence
59,Over 200 applicants,EASY_APPLY,https://www.linkedin.com/jobs/view/data-analyst-at-matlen-silver-4096099315?trk=public_jobs_topcard-title,"Vision insurance
Medical insurance
Dental insurance
401(k)",16127.0,Matlen Silver,https://www.linkedin.com/company/matlen-silver?trk=public_jobs_topcard-org-name,Contract,Associate,4096099315,https://www.linkedin.com/jobs/view/data-analyst-at-matlen-silver-4096099315?trk=public_jobs_topcard-title,"Cincinnati, OH",6 days ago,Nick Foster,https://www.linkedin.com/in/nickfoster74,2024-12-10,$35.00/hr - $40.00/hr,"Retail, Consumer Services, and Transportation, Logistics, Supply Chain and Storage",Data Analyst,Information Technology,2.0,35.0,40.0,,,,True,"['SQL', 'Python', 'R', 'data visualization', 'Tableau', 'Power BI', 'matplotlib', 'analytical skills', 'communication skills', 'problem-solving']",Data Analyst
60,Over 200 applicants,EASY_APPLY,https://www.linkedin.com/jobs/view/data-analyst-at-harvey-nash-4026036371?trk=public_jobs_topcard-title,"Medical insurance
401(k)",164131.0,Harvey Nash,https://uk.linkedin.com/company/harvey-nash?trk=public_jobs_topcard-org-name,Contract,Mid-Senior level,4026036371,https://www.linkedin.com/jobs/view/data-analyst-at-harvey-nash-4026036371?trk=public_jobs_topcard-title,United States,4 days ago,Manjusha Verma,https://in.linkedin.com/in/manjusha-verma,2024-12-12,$30.00/hr - $32.00/hr,Staffing and Recruiting,Data Analyst,Analyst,,30.0,32.0,,,,True,"['model quality evaluation', 'data creation', 'data integrity', 'results analysis', 'analytical skills', 'statistical analysis', 'French Canadian proficiency']",Data Analyst
61,Over 200 applicants,EXTERNAL,https://grnh.se/b5b59fd78us,,80190603.0,RunPod,https://www.linkedin.com/company/runpod-io?trk=public_jobs_topcard-org-name,Full-time,Entry level,4083489142,https://www.linkedin.com/jobs/view/data-analyst-at-runpod-4083489142?trk=public_jobs_topcard-title,United States,2 days ago,,,2024-12-14,"$140,000.00/yr - $160,000.00/yr","Technology, Information and Internet",Data Analyst,Information Technology,3.0,0.0,0.0,140000.0,160000.0,BS/MS,True,"['data analysis', 'SQL', 'Python', 'R', 'data visualization', 'data warehousing', 'communication', 'problem-solving']",Data Analyst
62,Over 200 applicants,EXTERNAL,https://jobs.arcadis.com/careers/job/563671518178075?domain=arcadis.com&utm_medium=career%2Bsite&utm_source=linkedin,,5840.0,Arcadis,https://nl.linkedin.com/company/arcadis?trk=public_jobs_topcard-org-name,Full-time,Not Applicable,4095607855,https://www.linkedin.com/jobs/view/data-analyst-at-arcadis-4095607855?trk=public_jobs_topcard-title,"New York, NY",4 days ago,,,2024-12-12,,Professional Services,Data Analyst,Other,2.0,,,70000.0,85000.0,BS,False,"['Excel', 'SQL', 'Power BI', 'Python', 'R', 'Microsoft Office']",Data Analyst
64,Over 200 applicants,EASY_APPLY,https://www.linkedin.com/jobs/view/data-analyst-at-soho-square-solutions-4102745996?trk=public_jobs_topcard-title,,1162620.0,Soho Square Solutions,https://www.linkedin.com/company/sohosquaresolutions?trk=public_jobs_topcard-org-name,Contract,Mid-Senior level,4102745996,https://www.linkedin.com/jobs/view/data-analyst-at-soho-square-solutions-4102745996?trk=public_jobs_topcard-title,"Virginia, United States",13 hours ago,Krupashree Kannan,https://www.linkedin.com/in/krupashree-kannan-1a1240187,2024-12-17,,Business Consulting and Services and Financial Services,Data Analyst,Information Technology,5.0,,,,,,False,"['Enterprise Third Party Risk Management', 'Data Analysis', 'Data Aggregation', 'Microsoft Excel', 'Tableau', 'PowerPoint', 'SharePoint', 'Word', 'Adobe', 'PowerPoint presentations', 'Initiative', 'Data discrepancies', 'Communication skills', 'Team collaboration', 'Project prioritization']",Data Analyst
65,Over 200 applicants,EXTERNAL,https://careers.hellofresh.com/global/en/job/HELLGLOBAL6268035EXTERNALENGLOBAL/Sr-Data-Analyst?utm_source=linkedin&utm_medium=phenom-feeds,,2454643.0,HelloFresh,https://de.linkedin.com/company/hellofresh?trk=public_jobs_topcard-org-name,Full-time,Mid-Senior level,4042164602,https://www.linkedin.com/jobs/view/sr-data-analyst-at-hellofresh-4042164602?trk=public_jobs_topcard-title,"New York, NY",3 days ago,,,2024-12-13,,Consumer Services,Sr. Data Analyst,Information Technology,3.0,,,75000.0,100000.0,BS,True,"['SQL', 'Google Sheets', 'data visualization', 'dashboards', 'data analysis', 'Python', 'data pipelines']",Data Analyst
66,Over 200 applicants,EXTERNAL,https://NFPCorp.contacthr.com/142564674,,36192.0,Lenox Advisors,https://www.linkedin.com/company/lenoxadvisors?trk=public_jobs_topcard-org-name,Full-time,Not Applicable,4028862582,https://www.linkedin.com/jobs/view/lenox-data-analyst-intern-summer-2025-at-lenox-advisors-4028862582?trk=public_jobs_topcard-title,"New York, NY",5 days ago,,,2024-12-11,$20.00/hr - $25.00/hr,Insurance,Lenox Data Analyst Intern - Summer 2025,Other,,20.0,25.0,,,BS,False,"['communication', 'analytical', 'client service', 'detail oriented', 'integrity', 'organizational', 'Power BI', 'Excel']",Intern
67,101 applicants,EXTERNAL,https://www.idealist.org/en/nonprofit-job/f28890600bfe49009e93e867ee17d57b-data-analystpower-bi-the-center-for-family-support-inc-new-york?utm_source=linkedin&utm_medium=feed&utm_campaign=linkedin-feed,,35446022.0,The Center for Family Support Inc.,https://www.linkedin.com/company/the-center-for-family-support-inc?trk=public_jobs_topcard-org-name,Full-time,Mid-Senior level,4099743175,https://www.linkedin.com/jobs/view/data-analyst-power-bi-at-the-center-for-family-support-inc-4099743175?trk=public_jobs_topcard-title,"New York, NY",3 days ago,,,2024-12-13,,Non-profit Organizations,DATA ANALYST/POWER BI,Engineering and Information Technology,5.0,,,70000.0,80000.0,BS,False,"['data analysis', 'Power BI', 'problem-solving', 'communication', 'data modeling', 'DAX', 'ETL']",Data Analyst
68,Over 200 applicants,EXTERNAL,https://www.campingworldjobs.com/us/en/job/CWWCWZUS2405659EXTERNALENUS/Data-Analyst-Intern?utm_source=linkedin&utm_medium=phenom-feeds,,23441.0,Camping World,https://www.linkedin.com/company/campingworld?trk=public_jobs_topcard-org-name,Full-time,Internship,4072430839,https://www.linkedin.com/jobs/view/data-analyst-intern-at-camping-world-4072430839?trk=public_jobs_topcard-title,"Chicago, IL",3 days ago,,,2024-12-13,,Retail,Data Analyst Intern,Information Technology,,26.0,26.0,,,BS,True,"['data analysis', 'SQL', 'data visualization', 'Microsoft Office', 'problem-solving', 'communication']",Intern
69,Over 200 applicants,EASY_APPLY,https://www.linkedin.com/jobs/view/senior-data-analyst-at-atrium-uk-4096060987?trk=public_jobs_topcard-title,,633456.0,Atrium UK,https://uk.linkedin.com/company/atrium-uk?trk=public_jobs_topcard-org-name,Contract,Mid-Senior level,4096060987,https://www.linkedin.com/jobs/view/senior-data-analyst-at-atrium-uk-4096060987?trk=public_jobs_topcard-title,"New York, NY",6 days ago,Nayanie Pillai,https://uk.linkedin.com/in/nayanie-pillai-13273717,2024-12-10,,Utilities,Senior Data Analyst,Information Technology,5.0,,,,,BS,False,"['SAS programming', 'SQL', 'data visualization', 'statistical analysis', 'problem-solving', 'analytical thinking', 'communication']",Data Analyst
71,Over 200 applicants,EASY_APPLY,https://www.linkedin.com/jobs/view/data-analyst-intern-at-zuru-toy-company-4073955283?trk=public_jobs_topcard-title,,2047152.0,ZURU Toy Company,https://nz.linkedin.com/company/zuru?trk=public_jobs_topcard-org-name,Internship,Internship,4073955283,https://www.linkedin.com/jobs/view/data-analyst-intern-at-zuru-toy-company-4073955283?trk=public_jobs_topcard-title,"Los Angeles County, CA",5 days ago,,,2024-12-11,,Consumer Goods Rental,Data Analyst Intern,Information Technology,,20.0,20.0,,,,False,"['SQL', 'Data Visualization', 'Statistical Analysis', 'Python Programming', 'ETL']",Intern
74,Over 200 applicants,EASY_APPLY,https://www.linkedin.com/jobs/view/data-analyst-at-cybercoders-4079261731?trk=public_jobs_topcard-title,,21836.0,CyberCoders,https://www.linkedin.com/company/cybercoders?trk=public_jobs_topcard-org-name,Full-time,Mid-Senior level,4079261731,https://www.linkedin.com/jobs/view/data-analyst-at-cybercoders-4079261731?trk=public_jobs_topcard-title,"Manhattan Beach, CA",4 days ago,,,2024-12-12,"$95,000.00/yr - $135,000.00/yr",Leasing Non-residential Real Estate,Data Analyst,Finance,3.0,,,95000.0,135000.0,BS,False,"['data analytics', 'Tableau', 'Python', 'SQL']",Data Analyst
76,Over 200 applicants,EASY_APPLY,https://www.linkedin.com/jobs/view/data-analyst-at-insight-global-4096128439?trk=public_jobs_topcard-title,"Dental insurance
Medical insurance
Vision insurance
401(k)",11056.0,Insight Global,https://www.linkedin.com/company/insight-global?trk=public_jobs_topcard-org-name,Temporary,Not Applicable,4096128439,https://www.linkedin.com/jobs/view/data-analyst-at-insight-global-4096128439?trk=public_jobs_topcard-title,"Florida, United States",6 days ago,,,2024-12-10,,IT System Data Services,Data Analyst,Information Technology,,,,,,,False,"['Excel', 'quality control', 'data entry', 'independent work', 'time management']",Data Analyst
77,Over 200 applicants,EXTERNAL,https://jobs.jobvite.com/laserfiche/job/o6O6tfwd?__jvst=Job+Board&__jvsd=LinkedIn,,19414.0,Laserfiche,https://www.linkedin.com/company/laserfiche?trk=public_jobs_topcard-org-name,Full-time,Entry level,3973037817,https://www.linkedin.com/jobs/view/data-analyst-at-laserfiche-3973037817?trk=public_jobs_topcard-title,"Long Beach, CA",4 days ago,,,2024-12-12,,Software Development,Data Analyst,Information Technology,1.0,,,60000.0,80000.0,BS,True,"['data analysis', 'reporting', 'Power BI', 'SQL', 'statistics', 'communication', 'problem-solving', 'programming', 'data mining']",Data Analyst
78,Over 200 applicants,EASY_APPLY,https://www.linkedin.com/jobs/view/business-intelligence-analyst-at-mural-health-4100740124?trk=public_jobs_topcard-title,,89290648.0,Mural Health,https://www.linkedin.com/company/muralhealth?trk=public_jobs_topcard-org-name,Full-time,Mid-Senior level,4100740124,https://www.linkedin.com/jobs/view/business-intelligence-analyst-at-mural-health-4100740124?trk=public_jobs_topcard-title,United States,3 days ago,,,2024-12-14,,Software Development,Business Intelligence Analyst,"Research, Analyst, and Information Technology",3.0,,,,,BS,False,"['data analysis', 'reporting', 'data visualization', 'SQL', 'data mining', 'automating processes', 'ETL']",Business Intelligence
